case_id,variant,cores,status,makespan_cycles,solver_wall_seconds,evaluation_wall_seconds,singlecore_cycles,speedup,scheduled_copy_bytes,added_copy_bytes,spill_added_copy_bytes,plan_sha256,run_path
013,frontier_gap,5,ok,54363,1.748550799999066,1.6094988000004378,263949,4.855305998565201,2560000,32768,0,0c2707a7fed06af2136562e203dd6646f632f4ecf2b8e202d1ee90572b4c9b52,results/a/q2-yuanzhifang/feedback-20260924/round17a/013-frontier_gap/run.json
015,frontier_gap,5,ok,52362,2.559810300001118,2.763904299998103,177362,3.38722737863336,2998614,2114000,0,1b4cefad54cc39ff33d46ec9dfce56e7bd67f8663ac0441b47d630a94855c5b0,results/a/q2-yuanzhifang/feedback-20260924/round17a/015-frontier_gap/run.json
016,frontier_gap,5,ok,2091375,12.074769999999262,14.487197899998137,7715523,3.6892106867491483,804714,411496,0,86cdd645e765318ce69cffe6e17b13df1bb9fcf8e39eade1d676c1a42d4b55c4,results/a/q2-yuanzhifang/feedback-20260924/round17a/016-frontier_gap/run.json
017,frontier_gap,5,ok,38576,1.90141610000137,1.296170699999493,162810,4.220499792617171,1786582,1142720,0,209a2ce0c53fe9354144b538686a24a818578fbd8eebee6e06054434c63a2e82,results/a/q2-yuanzhifang/feedback-20260924/round17a/017-frontier_gap/run.json
018,frontier_gap,5,ok,215524,2.3929467999987537,1.5106406999984756,1004367,4.660116738739073,8030808,6437960,0,e464e789528dedc366f81d12af9edde650addb69036ae9e1d28f7c067a9b1666,results/a/q2-yuanzhifang/feedback-20260924/round17a/018-frontier_gap/run.json
019,frontier_gap,5,ok,21398,0.9613568999993731,0.6510770999993838,81144,3.7921301056173475,1172440,985456,0,96f7249bed7acbaa2e774b70db108d56617eaebcaf3237c764e9e71787133392,results/a/q2-yuanzhifang/feedback-20260924/round17a/019-frontier_gap/run.json
020,frontier_gap,5,ok,477078,3.7930009000010614,3.283936800002266,532746,1.1166853218970483,28254208,25894912,11681792,4d37555b34be40a3c097e5e6a94891b59b3fd57b0a801db42cb8aadad53fb94e,results/a/q2-yuanzhifang/feedback-20260924/round17a/020-frontier_gap/run.json
021,frontier_gap,5,ok,1247227,1.3737542999988364,2.227080799999385,6567937,5.266031764867181,13959168,10620928,3555328,23e01a5c7dd82959117fd892b7614d868bb5aed4cfe59ee3a52b473cbc9689aa,results/a/q2-yuanzhifang/feedback-20260924/round17a/021-frontier_gap/run.json
022,frontier_gap,5,ok,24088,1.3261161999980686,0.9195942000005743,56780,2.3571903022251743,1334476,1120790,0,8c17f4db536dc67d400def0f75d0e7f0899856210e98058283eb335ba99ac9ea,results/a/q2-yuanzhifang/feedback-20260924/round17a/022-frontier_gap/run.json
023,frontier_gap,5,ok,33864,0.827238000001671,1.0364509000028193,122614,3.620777226553272,1985432,1541988,0,6c06dd93b5d06510e045a2d6c7c26af851232cb6ca0dc729ad916d59d5372866,results/a/q2-yuanzhifang/feedback-20260924/round17a/023-frontier_gap/run.json
024,frontier_gap,5,ok,695607,4.260214600002655,2.95465619999959,2555343,3.6735441132708555,792474,399256,0,c80b10c758c14854406d8e9f55cd0d44f118b70603f77bfeff1f29c1798438f7,results/a/q2-yuanzhifang/feedback-20260924/round17a/024-frontier_gap/run.json
025,frontier_gap,5,ok,1122490,9.895254700000805,13.1297747000026,4863026,4.332355744817326,52254720,44037120,19342848,e29c93f89832e7c15167a207f2ea4541574216d64168da6201ef1fb16395111e,results/a/q2-yuanzhifang/feedback-20260924/round17a/025-frontier_gap/run.json
026,frontier_gap,5,ok,38416,0.9552067000004172,0.707811699998274,99203,2.582335485214494,2128210,1599356,0,9287b9c82f8e7ce79a05d539625aebfbedfa460d52942af37c963795ee1385a4,results/a/q2-yuanzhifang/feedback-20260924/round17a/026-frontier_gap/run.json
027,frontier_gap,5,ok,558753,0.7870297999979812,1.6908613999985391,2363952,4.230763861670542,5357568,3317760,0,be63909d17a402aa82514e18a472631d0d854a64f19c21839d34adb260f50592,results/a/q2-yuanzhifang/feedback-20260924/round17a/027-frontier_gap/run.json
028,frontier_gap,5,ok,8294722,13.679557200001,12.842079699999886,43836040,5.284811232974414,86771328,80862720,28629504,284dd7600297f171c36dd608918e0ee5683ab924b85fac3dcd328d3791a46300,results/a/q2-yuanzhifang/feedback-20260924/round17a/028-frontier_gap/run.json
029,frontier_gap,5,ok,17941,1.4787175999990723,0.9802306999990833,37555,2.0932500975419432,1016680,586516,0,d911fc6a572ba54c7c342ee94b87e583543dffe742276febc8ebd14b71d672ac,results/a/q2-yuanzhifang/feedback-20260924/round17a/029-frontier_gap/run.json
030,frontier_gap,5,ok,562386,2.544147399999929,5.35625649999929,2808034,4.993072373778864,10225612,7831552,815104,aafc9645a2c0fd335a17370a91b27a090f17f1eb86bf1d7cc11a19620bbcfff6,results/a/q2-yuanzhifang/feedback-20260924/round17a/030-frontier_gap/run.json
031,frontier_gap,5,ok,423515,5.061067099999491,5.55479479999849,1414369,3.3395960001416714,23780268,21595228,502784,407692ec1edfad6c991b38279a7d65946e5a1a13d05958ffc8291e2982d376d6,results/a/q2-yuanzhifang/feedback-20260924/round17a/031-frontier_gap/run.json
032,frontier_gap,5,ok,12568,1.160603300002549,1.3032266000009258,41443,3.2975015913430936,672692,379604,0,a113cb179dcc8c06efd00a82d3a743bb8489313365208c219731ad06aebdc57a,results/a/q2-yuanzhifang/feedback-20260924/round17a/032-frontier_gap/run.json
033,frontier_gap,5,ok,463501,3.094159699998272,2.871368899999652,1774196,3.827814826720978,26408382,23435472,476160,edc118d856109299df35787f085f3c0f32c615ccb7e5799bac34e6d0a459eb93,results/a/q2-yuanzhifang/feedback-20260924/round17a/033-frontier_gap/run.json
034,frontier_gap,5,ok,255779,3.9440647999981593,3.5180017999991833,842996,3.2957983258985295,14770826,12490440,0,605aef5d588d0e46202d223fef2eb98f28638ac7acca0d9c0d33e234ea0a7657,results/a/q2-yuanzhifang/feedback-20260924/round17a/034-frontier_gap/run.json
