case_id,cores,makespan_cycles,baseline_cycles,speedup,extra_ddr_bytes,spill_bytes,solver_wall_seconds,E0_wall_seconds,run_path,result_sha256,baseline_receipt_sha256
011,4,46880,184697,3.9397824232081913,540672,0,0.5347212999986368,0.6013953000001493,results/a/q2-yuanzhifang/feedback-20260924/round15j/011-gap_packet/run.json,78a7431ba195ecff0298d58b62af7b4b753d42f2281b6dc7b99c55e11a551403,ee533baec464f63477f2609c257f350c3dd8aa35a5a88cc4c2a1a7bec0262540
012,4,16430,59088,3.5963481436396836,378220,0,1.4086305999990145,1.3003089999983786,results/a/q2-yuanzhifang/feedback-20260924/round15j/012-gap_packet/run.json,f4be4d26416883b2f827d44c2f12d385e5d88ca629eded52dd7dbf794067f8cf,3dd008890521eabfa050af251229e1377c6ec9a6da80f1839a6a0147ab4455f4
013,4,66982,263949,3.9405959810098237,24576,0,1.4368183000005956,1.591662599999836,results/a/q2-yuanzhifang/feedback-20260924/round15j/013-gap_packet/run.json,de0ab4984d71ad16723176a9a8ce2f68bfd540c7c3b69d1e004c854ac21a12dc,3b3a05185e2d7a4ac270beb8e0e3fa928d6db730328dd1b4853ac3e92d29adae
014,4,4508124,17698626,3.9259403689871886,192691472,27626496,25.5242631000001,40.56608589999814,results/a/q2-yuanzhifang/feedback-20260924/round15j/014-gap_packet/run.json,527019486420ba2161c0819695e1981034cb37f51be2d8bc9483320b6d21aae5,7223b5eeb6a81ab221611d97c92c45667c30230cf26057856414c842d5e7da60
015,4,49450,177362,3.5866936299292216,1868614,0,1.9805095999981859,1.4742948000020988,results/a/q2-yuanzhifang/feedback-20260924/round15j/015-gap_packet/run.json,e36e04f0787bc0243564140de9751d1d29af596c274af7f902003b4da2d7f8fd,16b253a64a08352f252961b1a126c3f0c10e37a729f030c157932b75568c3229
016,4,2249997,7715523,3.4291259055012073,509812,0,8.611199999999371,16.62092830000256,results/a/q2-yuanzhifang/feedback-20260924/round15j/016-gap_packet/run.json,f4faf40d8b14c64b75057a212d1eb4e262c2421e6b49f60c719ac41454d9e0f8,51d9548af0ffc74a693f313f8d0293f98ba1d964b30beb169e7228698e29889a
017,4,34972,162810,4.655438636623584,803752,0,2.3459445999978925,1.6061780999989423,results/a/q2-yuanzhifang/feedback-20260924/round15j/017-gap_packet/run.json,8a1c0b8656a32683610759069adc087d5735863bb1dab7afb641a22011234f39,c431888f151af72cf7b2f5f88172a8c6094dd2ed64e00899dea6498f4bad194e
018,4,258845,1004367,3.8801869844887866,11001736,0,2.733808000000863,2.980096200000844,results/a/q2-yuanzhifang/feedback-20260924/round15j/018-gap_packet/run.json,33d4b49310a0b2661ee91ee3ea8ff2564543a60f6b25a58ac61add95ba3decc6,f32484f58daa5ee9ae5e94b6043d1489767725b8bedbef56a7737598ea152da1
019,4,22861,81144,3.549451030138664,1065816,0,1.0594805000000633,1.5428447000012966,results/a/q2-yuanzhifang/feedback-20260924/round15j/019-gap_packet/run.json,ed96807a7dc42a7648256ee5b0c735eb9c777012376bb34025e01a92c659baa9,db54fd99db29f96f902a0a4ad827b4198c51bee153188386dcbe6a6919585f7e
020,4,487366,532746,1.093112773562374,26505216,11370496,4.09498209999947,4.987878899999487,results/a/q2-yuanzhifang/feedback-20260924/round15j/020-gap_packet/run.json,4c789fee3c9cda47ba462cf2571214dc344b1c23900d007a175b70e4cd433f64,5dad76f64cc6807d3a24619160da1acbe4f2631f5f669ebf985479ae99b1036d
021,4,1556312,6567937,4.220192994720853,9940992,5332992,1.420013699997071,3.857190400001855,results/a/q2-yuanzhifang/feedback-20260924/round15j/021-gap_packet/run.json,ac0987d1dedf48a7850e5a7be542e731744f307d4563a46feea1cc5b296ee031,96e03922e241d80250237a7000a7aa17ddbff89e8d5cdec4311257414b296f88
022,4,23323,56780,2.434506710114479,1017836,0,1.8017497999971965,1.6268987999974343,results/a/q2-yuanzhifang/feedback-20260924/round15j/022-gap_packet/run.json,0c38dbc72c6fee2c9862d72ef443ad4f23592b1f82127a69cd5c0eaca45c1f69,3ba8a2b8a41035551ce5b5b254c6db4c1135fc088b5ca9ba4c2e770397e36aa9
023,4,35778,122614,3.4270780926826543,1647706,0,1.7343083999985538,1.4735183999982837,results/a/q2-yuanzhifang/feedback-20260924/round15j/023-gap_packet/run.json,f425209974505dcd4ac85a0f1fa6f428815547a0d66c41345aff02a5275235bb,3e2ba5078e431cd65f55b4d655bd755537dd6c661cf5206e3f290e964a065c63
024,4,748761,2555343,3.4127618826301047,497572,0,4.011877000000823,4.478436400000646,results/a/q2-yuanzhifang/feedback-20260924/round15j/024-gap_packet/run.json,2f571b785067b54d254c1ed0dc970d1aaf59f3a59ddc219ed7338befdc4d4816,f9b68b57c3e2c56d45c384eb9cec661e678302b64e6b52db87c2cb0b3a493e62
025,4,1395040,4863026,3.485940188094965,53345280,32787456,10.021978699998726,20.63024040000164,results/a/q2-yuanzhifang/feedback-20260924/round15j/025-gap_packet/run.json,9e232912885bc0f897dad3773e5fc932f75e130c5b1def95af4c71be87230236,bf46b4aef94d9574cb5e37b8648e10fc6792f051ccbd73c6530e9d0bbb46ab55
026,4,37530,99203,2.643298694377831,1571812,0,1.1411035000019183,1.1708900000012363,results/a/q2-yuanzhifang/feedback-20260924/round15j/026-gap_packet/run.json,afce4ad37ba130a6b5f628f2f1b43d01fb36fe6f0bdc703e5ca84a37dffe0dac,ef3e0cbd8b2139d77c57a3b923150d6d3e9bc57dd82d9d07651819bed33cb0ff
027,4,559196,2363952,4.227412213249022,3317760,0,1.3173887000011746,1.5309042999979283,results/a/q2-yuanzhifang/feedback-20260924/round15j/027-gap_packet/run.json,560b167acf14c3fccba29c58ba87ac933e6bcec2d97f32d7f0264f0a6c856615,8e274f9fb91ca86349f3b9d561985ddcd4179ad9df158d62801430a64e9b43a1
028,4,10202297,43836040,4.296683384143787,85073280,29408256,12.835857599999144,15.467815100000735,results/a/q2-yuanzhifang/feedback-20260924/round15j/028-gap_packet/run.json,c13c1f54ae7eea740ff2f4b882beff999438ec3d0f8c269decc8e766bff30876,11c284e8c45d55fcc92d0a13644da7b82eeedf9a8329b57d0dab3ead82678b64
029,4,16083,37555,2.3350743020580738,422638,0,1.410828699998092,1.1623228999997082,results/a/q2-yuanzhifang/feedback-20260924/round15j/029-gap_packet/run.json,1e63a9d260b562607cebee98c12514dcd872fb49c807418bc4deddbf93f4050c,6aabc27fd75e15c063030eafab80e0f4136775bb57530a5874629377c1375392
030,4,695503,2808034,4.037414648103603,4779008,15360,2.2536046000022907,5.221454300000914,results/a/q2-yuanzhifang/feedback-20260924/round15j/030-gap_packet/run.json,f272d1837d87407acfe319bee686fe0237c682378c61b35a29ae509593d18920,f25a6df7eb974502dde674f2c4e9998fd9ae753de807eab5eb000c4a5cf1a5b4
031,4,372507,1414369,3.796892407391002,13081046,0,4.3344232000017655,5.040761000000202,results/a/q2-yuanzhifang/feedback-20260924/round15j/031-gap_packet/run.json,d52bc2730d47b3da0c37e8a7fe6d8506cc2a25a4a9af3f1381b1a6b6ad172e79,5cf7d8e862f386a819645f9c39df7f841a0628c0242efc92179bf28f702879de
032,4,12870,41443,3.22012432012432,369336,0,1.3317230000029667,0.8858499999987544,results/a/q2-yuanzhifang/feedback-20260924/round15j/032-gap_packet/run.json,de6e39f69f0f2a8510a2d0da00eb308ebb2fa5e0c825ec07ce41c86947ff7457,cfe8a3d972ebcbbb1cb363de750156b42fa314f8add6663d1a0c84271f66d7da
033,4,441137,1774196,4.0218707567036995,14576276,110592,2.525222799999028,2.6746004999986326,results/a/q2-yuanzhifang/feedback-20260924/round15j/033-gap_packet/run.json,1e33cf2cb9a42d224f295f389b6198546be36548c81d8088d646669be0510844,028ef56ff63399cefeaf65308eb560c06874b3e2f1706d938782430f961988d1
034,4,244533,842996,3.4473711114655283,10363304,0,2.4855430999996315,2.492073800000071,results/a/q2-yuanzhifang/feedback-20260924/round15j/034-gap_packet/run.json,0d1cefc79b2a0cd6df0d8acd82bd34a3e85ed4fa78a9f750717fb881bf5b90bd,515419317cfb43c52e3f335dbfd93059c5a1a6718f186ef7188437ce2b4129ba
035,4,44023,169571,3.8518728846284898,1139574,0,2.8082713000003423,2.8360504000011133,results/a/q2-yuanzhifang/feedback-20260924/round15j/035-gap_packet/run.json,ccbf2d7f50b03decc766c1bdeddd6f25129b58ee0141940adeb9bdcd6cd74114,9e66ba75eb3d1d614a19acca0f0a35845ed25ff149db6f6c91472d1331018213
036,4,233584,931510,3.987901568600589,3456,0,0.8707885000003444,1.5948885999969207,results/a/q2-yuanzhifang/feedback-20260924/round15k/036-gap_packet/run.json,4843cd1de0450c8653137d11bbb7c3f704feb827402a02fe0706d632e477d94c,8834a9206e3e54a777860a4978780f7e4b34ca15aa041faa736da7426c0ee284
037,4,53852,210001,3.8995951868082894,614400,0,0.5979378999982146,0.9466236999978719,results/a/q2-yuanzhifang/feedback-20260924/round15k/037-gap_packet/run.json,9f74310e00afeec7a3add1ffa9555028e96423f01412162365de8d870fe01c3f,65a59a6621c35be88a161708c5ad22533184da8b19a6b77155966aefd2a5946d
038,4,348332,1364555,3.917397769943617,6027780,0,4.456481799999892,3.150461899997026,results/a/q2-yuanzhifang/feedback-20260924/round15k/038-gap_packet/run.json,dd929049231607ad0854c2c8d8fb5e95ca129f7c08392b0dc80633dfc50e7b24,e60c077b2411b5458d20d6910bd03a902187a6349d2ccd8c9d2be8e0ea846966
039,4,400402,1435262,3.584552524712664,17297408,6402048,1.5495078999992984,3.866717200002313,results/a/q2-yuanzhifang/feedback-20260924/round15k/039-gap_packet/run.json,8930856635623ff4f5538556c2080f61fc76f9818dd8bc8166d111cf2695a608,696617acf9cf901b662379a2903ef70b85fa7e1c61eadfbb6c8af8fdd8abdc03
040,4,76898,253454,3.295976488335197,3018770,0,2.229657399999269,2.621980199997779,results/a/q2-yuanzhifang/feedback-20260924/round15k/040-gap_packet/run.json,cf3c977f401e00dea0ea69b694bd27477829d585eed4e9ac0371520ec4ce61fa,11e05e69477085c2c0173cbf16e2050513bb51021880c95275eb1ea8f5e24095
041,4,1604026,6003957,3.7430546637024587,66243764,2952192,12.041288899999927,19.190360199998395,results/a/q2-yuanzhifang/feedback-20260924/round15k/041-gap_packet/run.json,3d43d8a6b496365cd435c04f581d3d80aa495626473b131c66e265676fd29490,46030f30f62356cd3305a36b9cba10c864a391352e5c862be12750ef2c51f796
042,4,413734,1686740,4.076870646357321,8519380,0,3.5116722999991907,2.608649300000252,results/a/q2-yuanzhifang/feedback-20260924/round15k/042-gap_packet/run.json,626fdee3e2facf93900a2f0d5ff3496d3251e558c19b2c141de8d20b31d671b5,a86d0c24a3fafd5450934f50af01d6c8ed0e3015487794ee31d13e7e10894e8a
043,4,217337,677656,3.117996475519585,10564504,0,5.799638500000583,10.785051700000622,results/a/q2-yuanzhifang/feedback-20260924/round15k/043-gap_packet/run.json,db7ab14bcc63f93a8a9c3672b3b45c0ec06f7b4abdb1828a452e0d5ed303ee15,9325b2a1f44d3884b555fb6df6e3927f29ef8e1db13abb45f9044c9544fd7813
044,4,72556,154407,2.1281079442086113,3105824,0,3.167629700001271,1.670648399998754,results/a/q2-yuanzhifang/feedback-20260924/round15k/044-gap_packet/run.json,090605ecc6a5f53aa76376aef83b106df45138e87378cc763fe7c15c15e08d23,f3b50d8d103599aaaca134f11129674eca6e6eb35224fb65dd744c3250f866d2
045,4,89182,125614,1.4085129286178826,4714496,770048,1.5293783999986772,1.78921370000171,results/a/q2-yuanzhifang/feedback-20260924/round15k/045-gap_packet/run.json,d8d18ccfba6f42cc906198b335ece5889f20b9f6cc8f0fed9d44a5d101b54dea,c1f788ae762b2f94ffe72f6f92c50495375b8d5a838da7b08a2ae59b5f92380f
046,4,79330,276455,3.48487331400479,2791200,0,1.7640797999993083,1.2809825000003912,results/a/q2-yuanzhifang/feedback-20260924/round15k/046-gap_packet/run.json,9829fe92b6c0361e4f69b5c7fcafd767f498c001b2749f844f47a90f59ead87b,0d2074f12b59c21b21d7ab1708b262780ff9f26de1835e6a3d56c47769330456
047,4,104047,326508,3.138081828404471,4015922,0,8.555362300001434,13.993420499999047,results/a/q2-yuanzhifang/feedback-20260924/round15k/047-gap_packet/run.json,bd2220b5ba679b30f6ffe8fffe8b9240a8c0d0ee9b188413255ae57a60fe0a73,88107e4b4421d1ed7c47e7ade912f4548548c1ecf0de8a2afffd71a0b950e78a
048,4,95148,222220,2.3355194013536806,851090,0,1.5080032000005303,1.1529671999996935,results/a/q2-yuanzhifang/feedback-20260924/round15k/048-gap_packet/run.json,f78e6516512650016b71181facb398ea05ad582f4d9b651d02ba2870e465c842,bd401e80a4d51f9a1adbdab4fd86402f94452a9fce42ff2592bd1528049a126e
049,4,67778,196276,2.8958659151937205,3262626,0,2.17083619999903,3.0519416999995883,results/a/q2-yuanzhifang/feedback-20260924/round15k/049-gap_packet/run.json,a0697bdf00c8a1d0aab2f4bc0b3d5ce090bf47c23d46543bfc077878f305eb16,c2f750c0bdcb40efd6324b8693097e030431235591876328bd8ffabd09157cc4
050,4,52020,149690,2.8775470972702806,2466434,0,2.8636437999994087,2.943494600000122,results/a/q2-yuanzhifang/feedback-20260924/round11a/050-gap_packet/run.json,519b8c984f78fa24ec34251f8782d1782c6dc0a7b20e3d7d622483a1db49ea55,d1ce7113ca4ca9395046f6827c9d64355716be8042130b5471a5507deff2e09f
051,4,182118,607628,3.3364521903381323,492952,0,1.0449491999970633,1.5142037000005075,results/a/q2-yuanzhifang/feedback-20260924/round15k/051-gap_packet/run.json,50c1592e55387b18cdc426f3128c20280d1c323e92546467a72cb2c51c4f8522,4727de70a270ae14b84c7955434185026ab67695b0d29ddfbfb7e8b63710282e
052,4,45300,180301,3.9801545253863133,1548302,0,1.0939567999994324,1.5096988000004785,results/a/q2-yuanzhifang/feedback-20260924/round15k/052-gap_packet/run.json,a1f983aea2514fe9d53621cafc0c457a46b64b85cb2d1c95b27cb516265b3ce3,ad766bdaa29e5843bf07f41c652841532dfc8df2cbc1cf12827605984b29a994
053,4,402747,1472686,3.6566032769952352,13058826,0,6.465245300001698,9.959640400000353,results/a/q2-yuanzhifang/feedback-20260924/round15k/053-gap_packet/run.json,2d023e318928e869bb4bf608c4d78514d009a016dbf4844d25017a51fa70a18f,eb475de156ead77486ba9bc84f9004c4a2f62749bd49a7ddd3668f715bc2bdc8
054,4,258509,815051,3.152892162361852,10887258,0,10.596900900000037,16.150591900001018,results/a/q2-yuanzhifang/feedback-20260924/round15k/054-gap_packet/run.json,0385963270e7e9b549ebcf5a3757587d0a88f67318b105ee51627d63c5d785fb,7303e4f7b795e759941dc61dab4983367c580d8342f76671d94c0c540a5e0ed7
055,4,30527,118835,3.8927834376126054,981646,0,1.1966527000004135,0.9781684000008681,results/a/q2-yuanzhifang/feedback-20260924/round15k/055-gap_packet/run.json,95c4c8160193f1c8cb53886eb787b6002280f6b5a1f7c27d7c53e54d51853559,532250fe6f847b0da6f0525866002810a4c52af207af9074d266b0425367638f
056,4,94254,277285,2.9418910603263524,4604718,0,5.223404800002754,4.868030900001031,results/a/q2-yuanzhifang/feedback-20260924/round15k/056-gap_packet/run.json,c3fb61908f2cc79d73049d96b39a8854d9f7bd7b946b9fae0269e136ea968db0,6e49968155d6a2fbdae93afbbbbdfb59dd36fea4b13b171f166c0f2c89b82d33
057,4,20474,59726,2.917163231415454,770800,0,1.0191024000014295,0.9112053999997443,results/a/q2-yuanzhifang/feedback-20260924/round15k/057-gap_packet/run.json,7ed1c9859d2383983818e212e590b9964ff7b4099f5df1f78fbb9b935554c402,e32152a8ab09450e9316fce80e14ced4302cc2708d861559661df62e87f23755
058,4,1143605,4539717,3.9696547321846265,38772736,23633920,2.4082003999974404,10.29187340000135,results/a/q2-yuanzhifang/feedback-20260924/round15k/058-gap_packet/run.json,617f18e49ac5dbdea9c319cab836f130e5990c285cade74beed1e31b44b0abfc,ab7247d8772a3189e009d19735e18e8b655fe164eb30dad1010bef62beaf65cb
059,4,185216,829473,4.478408992743607,1081344,0,1.0771253000020806,1.2409141999996791,results/a/q2-yuanzhifang/feedback-20260924/round15k/059-gap_packet/run.json,bef352c52312a9e8daa0df78b0efe7f13fecbb9c7b7268b012ecf6f51455c068,3f8b1de60ea7668ed62d5486fabab88fd08062953432eb5039d4866ae599ffd0
060,4,295769,888789,3.005010667108453,12161608,442392,3.133264899999631,2.996322800001508,results/a/q2-yuanzhifang/feedback-20260924/round15k/060-gap_packet/run.json,ebb012699b5b1fc32761c644f31250d05caa6ef7cd2c00f0ece225b55c77b52b,1ce561fffd2d46b9cef0df2f57fa8fe2469ceeb953e4ae99caac47810b084538
061,4,20955,77191,3.6836554521593894,395574,0,1.3069203999984893,1.1293259999984002,results/a/q2-yuanzhifang/feedback-20260924/round15k/061-gap_packet/run.json,0c578f0e1076675e0a23e1b4fbe3bd21c137c4631e22d86f2eb38cd7fb15dab8,be300b1a7f68f4a4378de7a3a191cb45279c7fef9ab545fb89ad4a8a6e4f9134
062,4,771798,2854809,3.6989069678853794,9765888,2224128,2.8854924000006577,14.527780800002802,results/a/q2-yuanzhifang/feedback-20260924/round15k/062-gap_packet/run.json,a314545267af0ad9b6822343355317176d8004ae067bd939780bc6ad60883eb7,96fe79172018a38e3ad410022f819ae687b03aeb0437f46b21c5c4952a4c2b02
063,4,280084,1070397,3.82169991859585,2801664,135168,1.3270549000008032,4.081260300001304,results/a/q2-yuanzhifang/feedback-20260924/round15k/063-gap_packet/run.json,f1bad4ba07f6276af0afaeb7eba1d7243ef3cf52190a1be1336cc08cd4070a4c,68486a1d897569075d8bb789737f8fe805de5df3bd1c6f1d35f744faf6780745
064,4,11253,19116,1.6987470007997867,93586,0,0.7071232999987842,1.145328899998276,results/a/q2-yuanzhifang/feedback-20260924/round15k/064-gap_packet/run.json,8b24b8fdc85f390319c2fb15d0e8f6992b2a441b8024bba6f232c1b372aee6c9,37d1837fa22cd0e18546c8654cf8d12a663c8f705a8850d228d31f4d9a82f350
065,4,15036,53068,3.5293961159882947,416048,0,0.8015683000012359,0.7672464999996009,results/a/q2-yuanzhifang/feedback-20260924/round15k/065-gap_packet/run.json,3ddb745a9ccfd962ce093232f4da3014a640643a0787b8150458cd6e3f093af6,903de3fc7c73a3d28c957fae9af05c311a71b25b269a9645ee533ce8c52f6394
066,4,117477,359070,3.056513189815879,4461784,0,4.55437300000267,5.070465000000695,results/a/q2-yuanzhifang/feedback-20260924/round11a/066-gap_packet/run.json,06336dd8dfe22ad6404146d516f985f744272861489da0e08897904684f9e2b2,8da7f2fb86d2da4f0690decacbce6653c9da2e853b5d88c02ece8fbbf02733c4
067,4,16029420,63834834,3.9823545705334316,216279168,185154560,3.90571540000019,4.0812714000021515,results/a/q2-yuanzhifang/feedback-20260924/round15k/067-gap_packet/run.json,e810872a68262b78b857866207ed6dab6070bb81b2c36d28e4aede456dee3e8e,de922b0c00639499831d8d2cbb76ee116af59ca553ae68bfadc8291a53dba13c
068,4,135357,362095,2.675111002755676,4239404,0,4.2220057000013185,3.726400499999727,results/a/q2-yuanzhifang/feedback-20260924/round11a/068-gap_packet/run.json,b385e4a0eda8977429c3fe8fa71bfe0aca1914a094b0647b85e242bd87e8bcee,56984fee092253c3bbd21c66ea7abf07a42ec5a7a510ef4e03d88b3f0fdb8c51
069,4,12267,25144,2.049726909594848,506930,0,0.9084287000005133,0.929402999998274,results/a/q2-yuanzhifang/feedback-20260924/round11a/069-gap_packet/run.json,91fbf0761c766556a469bb0f642c53471d0441b7d9ba00a2b076cf3ab603c00d,01ebbc14cd51473dc77cd5cfa87712bf1134baff1ea214331d435f8cdd7aa986
070,4,31313,117300,3.7460479672979274,1007458,0,1.3960597000004782,1.185747799998353,results/a/q2-yuanzhifang/feedback-20260924/round15k/070-gap_packet/run.json,7ccf07e9cbf48b7de182adb3548b58c5716de3e610bc3a071bc407eddce53bce,859437a446b970f91ab995aea2297c6e11936655fba042556ca340151c21b5eb
071,4,9698,18919,1.9508146009486491,385170,0,0.7699314000019513,0.92441239999971,results/a/q2-yuanzhifang/feedback-20260924/round15k/071-gap_packet/run.json,2985ade6fb82a1e0603e8076adb661625433ca635d31e16d46f0efc34bf5aa7b,b6080a880c10f2fef035bd0113a2be1dc3333c502331ef910da5d7f9dcb43771
072,4,5940529,23897828,4.022845103525292,208294602,93399680,18.072621999999683,23.98486050000065,results/a/q2-yuanzhifang/feedback-20260924/round15k/072-gap_packet/run.json,2eddc5e5ea48382007a94db267922b4ee525e71fa70b73cacbe36562a523686a,f81076844602b05f71f7e8de70ff025e4f9ba3bbc2852d60bed7e11ca4d0019d
073,4,3456587,10081626,2.91664176252471,109481856,95588096,2.590068400000746,3.0611040000003413,results/a/q2-yuanzhifang/feedback-20260924/round15l/073-gap_packet/run.json,35add3ce2decf0396239ff5cb0ee97a538e6dafd35cdc8866046473896322742,ed07a055d1f8ce9b31015fd6f548b42752129e8ddb03892ba5daadb7dc55af3a
074,4,412974,1682239,4.073474359160625,16368088,0,2.837448599999334,3.8096199999999953,results/a/q2-yuanzhifang/feedback-20260924/round15l/074-gap_packet/run.json,eff2cd5dae4be3b8682fbac13ec50246d95a685df84100415157046f37d6ec99,21a99afb6b0341a799d1c694aea04c485571a94aeac130680a081d6103651373
075,4,383596,1441809,3.7586653666878695,8962930,0,4.347358600000007,7.901639100000466,results/a/q2-yuanzhifang/feedback-20260924/round15l/075-gap_packet/run.json,724494ee8c99fc1f29a58d04adbe20ad5fa8756b1182a938c1509db87cbc5ecc,b05c195a0d24c242c7714be3eb791c9c47d98135b34f311d7e5d91373aca1755
076,4,1734639,6185113,3.5656485297517237,75228168,22867968,25.067786600000545,36.741750900000625,results/a/q2-yuanzhifang/feedback-20260924/round15l/076-gap_packet/run.json,0ccdf41d45f318afd3c3ec300fe38721a7334c9de8fb9329170d9c80fada55d2,514f935fce6b0f88c90aeb1e51660c9791047fe41ddf49d59f24317592a39315
077,4,148376,495320,3.3382757319243006,4999064,0,4.150549599999067,4.602779600001668,results/a/q2-yuanzhifang/feedback-20260924/round15l/077-gap_packet/run.json,4d8b954b4ec8aa7759f57b0df7ee14c5358a0f38e1da904db7265d880dad3d71,c87c5a4220fe0668260085594a801485aad4beb3ab80fe54f5f134eafebdaca5
078,4,545681,2296143,4.207848541547167,8500608,669696,1.0148773000000801,1.4123540000000503,results/a/q2-yuanzhifang/feedback-20260924/round15l/078-gap_packet/run.json,3bb7c55bb6dea5f065522894066b390015a0487c728187604ceecae39985838e,a523f7914bb95cecc322fb0ca74890b7c311e78d2a56fbb6c36f978c5b9a0f41
079,4,7499300,31052251,4.140686597415759,68947968,57999360,3.294506399997772,17.317185599997174,results/a/q2-yuanzhifang/feedback-20260924/round15l/079-gap_packet/run.json,3ea4a06f608ba9cd10c3af5b0a9c10983ddb9ffa31676f5faca3bfd9f4d1072f,8fd6fdbd2508c73726170404e48a2ec7343d3d5303838d50944852e808621379
080,4,91712,292138,3.185384682484299,2666496,0,0.8898002000023553,0.8885159000019485,results/a/q2-yuanzhifang/feedback-20260924/round15l/080-gap_packet/run.json,a765134489ee65c2a8518efa75542e3c6e2eebbd7a83894d2f67a404f2f4398d,b0e7a0976016d2c013e947ca8ceaba685b168ad12bc20032f7e842f532701438
081,4,66753,151795,2.2739801956466374,1932906,180392,3.7172306000029494,3.4492003999985172,results/a/q2-yuanzhifang/feedback-20260924/round15l/081-gap_packet/run.json,bc81ead87bbf5090e3aa1f3d774969fa1874217d93a4320a90461de07c2a57f7,2368be9afa8dff3da124c592663bd6df5a7b04e4343d309dcb88be803fd62448
082,4,176595,721041,4.08302047056825,5642802,0,4.48851250000007,5.739510399998835,results/a/q2-yuanzhifang/feedback-20260924/round15l/082-gap_packet/run.json,60ffbfa0c4282194dde3e5b7ad182796dbbc197450d8b3af65afab03f5145fc2,79574db9528059d9d60dacfae0d490d760fad26e6d247db0223b7ff23481d602
083,4,229244,1057993,4.6151393275287464,7118624,0,3.5435004999999364,3.8650774999987334,results/a/q2-yuanzhifang/feedback-20260924/round15l/083-gap_packet/run.json,a848eed77fd6d30280393e5c6a0f62be2cd3314878db29aa6b0213266ac7fc5b,acac98805cf2223f69a82451da3bedd4daf2941e62eab41574345aa5cb135cd2
